"";"ResponseId";"AGE";"GENDER";"EDUCATION";"PARENT";"POLITCS_PARTY";"POLITICS_LEFTRIGHT";"MFQ1_HARM_EMOTIONALLY_1";"MFQ1_FAIRNESS_TREATED_2";"MFQ1_INGROUP_LOVECOUNTRY_3";"MFQ1_AUTHORITY_RESPECT_4";"MFQ1_PURITY_DECENCY_5";"MFQ1_LIBERTYECO_PROPERTY_6";"MFQ1_HARM_WEAK_8";"MFQ1_FAIRNESS_UNFAIRLY_9";"MFQ1_INGROUP_BETRAY_10";"MFQ1_LIBERTYLIFE_FREE_11";"MFQ1_AUTHORITY_TRADITIONS_12";"MFQ1_PURITY_DISGUSTING_13";"MFQ1_HARM_CRUEL_14";"MFQ1_FAIRNESS_RIGHTS_15";"MFQ1_INGROUP_LOYALTY_16";"MFQ1_AUTHORITY_CHAOS_17";"MFQ1_PURITY_GOD_18";"MFQ2_HARM_COMPASSION_1";"MFQ2_FAIRNESS_FAIRLY_2";"MFQ2_LIBERTYECO_SOCIETY_3";"MFQ2_INGROUP_HISTORY_4";"MFQ2_AUTHORITY_KIDRESPECT_5";"MFQ2_PURITY_HARMLESSDG_6";"MFQ2_LIBERTYECO_INFER_8";"MFQ2_HARM_ANIMAL_9";"MFQ2_FAIRNESS_JUSTICE_10";"MFQ2_INGROUP_FAMILY_11";"MFQ2_LIBERTYECO_WEALTH_12";"MFQ2_PURITY_UNNATURAL_14";"MFQ2_HARM_KILL_16";"MFQ2_FAIRNESS_RICH_17";"MFQ2_LIBERTYECO_PROPERTY_18";"MFQ2_INGROUP_TEAM_19";"MFQ2_LIBERTYLIFE_TRADITION_20";"MFQ2_AUTHORITY_SOLDIER_21";"MFQ2_PURITY_CHASTITY_22";"MFQ2_LIBERTYLIFE_CHOICE_23";"VCI_SAFETY_1";"VCI_PARENTSRIGHT_2";"VCI_OVERWHELM_3";"VCI_PROTECTOTHERS_4";"VCI_ALLERGIES_5";"VCI_LIVINGSTANDARDS_6";"VCI_DECISION_7";"VCI_PHARMA_8";"VCI_COMPULSORY_10";"VCI_CAUSEDISEASE_11";"VCI_CONCEAL_12";"VCI_ALTERNATIVE_13";"VCI_TOXINS_14";"VCI_PROTECTALL_15";"VCI_NATURALLY_16";"VCI_EXEMPT_17";"VCI_INEFFECTIVE_18";"BVIS_HEPATITISB_1";"BVIS_HPV_2";"BVIS_MEASELS_3";"BVIS_MENINGOCOCCAL_4";"BVIS_PERTUSSIS_5";"BVIS_MUMPS_6";"BVIS_POLIO_7";"BVIS_ROTAVIRUS_8";"BVIS_RUBELLA_9";"BVIS_TETANUS_10";"BVIS_CHICKENPOX_11";"INFECTED";"VACCINATED";"COVCI_ANYVACCINE";"COVCI_ASAP";"COVCI_CHOOSEVACCINE";"COVCI_DECIDE";"COVCI_DISADVANTAGE";"COVCI_DUTY";"COVCI_IMPORTANCE";"COVCI_INFECTION";"COVCI_INFORMED";"COVCI_JOBLOSS";"COVCI_PROTECTGENERALLY";"COVCI_PROTECTME";"COVCI_PROTECTOTHERS";"COVCI_RECOMMENDATION";"COVCI_SIDEEFFECTS";"COVCI_THOUGHTFUL";"COVCI_TRUST";"COVCI_UNNATURAL";"COVCI_WAIT";"DEC_GROUP";"ResponseId_f";"PARENT_f";"VACCINATED_f";"POLITCS_PARTY_f";"AGE_f";"GENDER_f";"EDUCATION_f";"INFECTED_f";"background_vaccinated";"background_female";"background_diverse";"background_abitur";"background_mittlereReife";"background_hauptschule";"background_noEdu";"background_parent";"background_age12.15";"background_age16.17";"background_age18.29";"background_age30.39";"background_age40.49";"background_age50.59";"background_age60plus";"background_CDU.CSU";"background_SPD";"background_AfD";"background_Greens";"background_FDP";"background_TheLeft";"background_other.party";"background_covid.infection";"background_politicsLeftRight";"irvTotal";"Zh";"excluded"
"21";"R_3NLqicvQcA9qj2m";4;2;1;2;5;4;4;4;1;2;2;4;4;4;4;4;1;1;4;4;3;2;1;2;4;3;1;4;1;2;3;4;3;2;2;5;3;3;3;4;2;2;4;4;1;3;4;3;4;1;4;2;5;4;3;4;4;3;1;5;5;5;5;5;5;5;5;4;5;5;3;2;2;3;3;3;0;3;1;3;2;3;4;3;3;3;2;3;3;3;3;2;"supporter";"R_3NLqicvQcA9qj2m";"no";"no";"SPD";"18-29";"female";"Abitur";"no";0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;4;1,25898947721147;2,58250899924054;FALSE
"22";"R_1IZrjsfx1ezqGwk";4;2;1;2;4;3;4;4;0;3;3;4;4;5;5;4;1;3;4;4;4;3;0;3;5;3;1;4;1;1;2;4;2;3;1;4;2;3;3;5;1;1;5;4;4;4;5;2;5;3;4;4;5;5;5;5;5;4;2;5;5;4;5;5;5;5;5;5;5;5;3;2;1;3;4;1;1;2;3;4;3;3;4;4;3;4;4;3;4;4;4;4;"supporter";"R_1IZrjsfx1ezqGwk";"no";"yes";"Greens";"18-29";"female";"Abitur";"no";1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;3;1,36655401631918;1,60999492622733;FALSE
"23";"R_1r8LVY8cHGQiSWY";4;2;1;2;6;2;5;4;3;1;1;3;5;5;5;4;3;4;5;3;5;1;0;2;5;2;0;1;1;1;3;5;3;1;0;5;4;1;1;4;1;0;5;3;1;5;4;3;5;1;3;1;5;3;5;5;5;3;1;4;5;5;5;5;5;5;5;5;5;5;4;2;1;1;4;1;0;0;2;4;4;0;4;4;4;4;1;4;3;3;4;4;"supporter";"R_1r8LVY8cHGQiSWY";"no";"yes";"The Left";"18-29";"female";"Abitur";"no";1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;2;1,7503380543904;-0,279487318601822;FALSE
"24";"R_r0zSAds8HGrG5Pz";4;2;1;2;2;5;4;5;3;3;4;5;5;5;5;4;2;2;5;5;3;4;0;4;5;5;2;5;2;5;5;5;3;3;4;2;2;3;2;4;3;2;5;2;2;2;5;1;5;1;2;1;3;2;5;2;5;3;1;2;3;4;5;5;5;5;5;3;5;5;5;2;1;0;3;2;0;4;2;3;3;1;4;4;3;4;2;2;3;3;2;0;"supporter";"R_r0zSAds8HGrG5Pz";"no";"yes";"CDU";"18-29";"female";"Abitur";"no";1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;5;1,49794274681916;0,198261384834309;FALSE
"25";"R_XGnA2IeMdy5ljz3";4;2;1;2;6;2;4;5;0;1;2;2;5;5;3;4;0;2;4;5;1;2;0;4;5;3;0;2;1;2;4;5;1;2;1;5;3;3;4;3;0;0;5;5;2;5;5;5;3;2;5;3;5;5;4;5;5;4;2;5;4;5;5;5;5;5;5;3;5;5;3;2;2;4;2;2;1;3;4;4;2;3;1;4;3;4;4;3;4;4;4;4;"supporter";"R_XGnA2IeMdy5ljz3";"no";"no";"The Left";"18-29";"female";"Abitur";"no";0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;2;1,59045489042048;0,0901745810759257;FALSE
"26";"R_31a2R4u14LGGKyp";7;2;2;2;4;3;5;5;0;4;4;4;4;4;5;4;4;5;5;5;4;4;2;5;5;3;2;5;5;0;5;5;3;2;2;5;3;2;2;4;2;0;4;4;5;5;4;5;5;5;4;4;5;5;5;5;5;4;2;5;5;5;5;5;5;5;5;5;5;5;5;2;1;4;4;3;1;0;3;4;0;3;4;4;4;3;3;3;3;3;4;1;"supporter";"R_31a2R4u14LGGKyp";"no";"yes";"Greens";"50-59";"female";"Mittlere Reife";"no";1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;3;1,44014246761297;0,749649459401312;FALSE
"27";"R_24iUgrCd5W8wwKU";8;1;1;2;5;1;4;5;5;0;4;4;4;5;4;4;1;4;4;4;2;3;1;4;5;2;2;3;4;5;4;5;3;0;0;5;3;3;2;4;4;0;4;5;5;5;5;2;5;4;5;2;5;5;5;5;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;2;1;4;4;4;0;0;4;4;4;3;4;4;4;4;4;4;4;4;4;3;"supporter";"R_24iUgrCd5W8wwKU";"no";"yes";"SPD";"60+";"male";"Abitur";"no";1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1,44014246761297;0,130591279908082;FALSE
"28";"R_10Vs2DpFpPDP1sP";8;1;1;2;4;4;4;3;0;2;1;4;4;4;1;5;2;1;4;5;2;4;1;4;5;2;1;3;1;0;4;4;3;3;1;5;4;2;3;4;3;0;4;4;2;5;5;3;5;2;5;4;5;5;5;5;5;4;2;4;4;4;4;4;4;4;4;4;4;5;4;2;2;3;4;3;2;1;3;4;3;2;4;3;4;4;3;2;3;3;4;4;"supporter";"R_10Vs2DpFpPDP1sP";"no";"no";"Greens";"60+";"male";"Abitur";"no";0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;4;1,35130246767735;1,87119549544891;FALSE
"29";"R_3HNY5pMcnCfHsst";4;2;1;2;2;5;4;4;1;2;3;4;5;4;3;4;2;1;4;4;2;3;1;2;3;2;1;3;0;2;2;4;3;1;1;5;4;4;2;5;2;1;4;4;3;5;4;5;5;2;4;3;5;5;4;4;4;4;2;4;4;5;5;5;5;3;3;4;5;5;5;2;2;1;2;3;1;3;1;2;4;3;3;3;3;3;2;3;3;3;4;0;"supporter";"R_3HNY5pMcnCfHsst";"no";"no";"CDU";"18-29";"female";"Abitur";"no";0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;5;1,35765609161878;-0,930256298136248;FALSE
"30";"R_beYPkWM19aO76Jb";6;1;1;1;7;7;4;5;3;1;2;4;4;5;4;4;3;4;4;5;3;2;3;3;4;3;3;3;2;3;4;4;2;2;3;4;2;5;3;4;2;1;4;2;1;3;2;2;2;1;2;1;3;2;3;2;4;2;1;2;1;1;1;1;1;4;4;1;3;5;1;3;2;2;0;2;0;0;0;0;1;1;4;0;0;0;1;1;1;1;1;0;"rejecter";"R_beYPkWM19aO76Jb";"yes";"no";"Other.party";"40-49";"male";"Abitur";"don't know";0;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;7;1,45599045472337;2,00898224770581;FALSE
"31";"R_2q2kIWIo7Kh4rNu";8;2;1;2;7;5;4;5;1;3;3;4;5;5;4;4;2;3;4;0;4;1;0;4;5;1;3;3;5;3;3;4;2;2;2;1;3;3;2;3;2;0;3;3;2;3;4;3;2;2;3;3;3;3;4;3;3;4;2;3;3;3;3;3;4;3;3;1;4;5;3;1;2;2;3;4;0;3;0;3;2;1;2;3;2;2;2;2;3;2;2;2;"supporter";"R_2q2kIWIo7Kh4rNu";"no";"no";"Other.party";"60+";"female";"Abitur";"yes";0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;5;1,21114304269955;-1,2923512923379;FALSE
"32";"R_2dNo0Qz1BocaaP1";4;2;1;2;4;3;4;4;3;4;5;2;4;5;5;4;1;5;5;5;1;4;0;3;4;3;0;5;1;1;4;4;1;3;2;3;2;5;3;4;3;0;5;5;5;5;4;3;4;4;5;4;5;5;5;5;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;2;1;1;4;1;1;3;3;4;3;3;4;4;4;4;4;4;3;4;4;4;"supporter";"R_2dNo0Qz1BocaaP1";"no";"yes";"Greens";"18-29";"female";"Abitur";"no";1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;3;1,42753835279796;0,208350282831492;FALSE
"33";"R_2vivz4DWAxOfFNJ";4;1;1;2;4;3;5;5;0;3;5;5;5;5;5;5;0;0;5;5;3;4;0;4;4;3;3;3;0;1;4;5;2;1;0;1;5;3;3;4;2;1;5;4;4;5;5;3;3;4;4;5;5;5;5;5;5;5;4;4;5;5;5;5;5;5;5;5;5;5;5;2;1;4;4;0;4;0;4;4;3;1;4;4;4;4;4;3;3;4;4;1;"supporter";"R_2vivz4DWAxOfFNJ";"no";"yes";"Greens";"18-29";"male";"Abitur";"no";1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;3;1,63558218618928;-1,25529708483193;FALSE
"34";"R_1rwgpP6R5CXT2eS";7;2;1;1;5;4;5;4;0;3;4;4;4;4;4;4;1;3;5;4;4;3;3;4;5;2;1;3;4;1;4;4;0;1;1;5;2;1;4;5;2;0;1;5;4;4;5;4;5;4;4;2;5;4;5;5;5;5;2;5;4;5;5;4;5;5;5;3;5;5;5;2;1;4;4;3;1;0;4;4;4;3;4;4;4;4;4;4;3;4;4;4;"supporter";"R_1rwgpP6R5CXT2eS";"yes";"yes";"SPD";"50-59";"female";"Abitur";"no";1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;4;1,43410431705555;1,82141445102996;FALSE
"35";"R_27BC7bSU0bTAX28";4;1;1;2;7;4;2;4;0;1;1;3;4;4;4;5;1;1;5;5;4;2;0;2;5;3;2;3;0;2;3;4;3;2;1;2;3;4;3;3;2;1;5;4;1;4;5;2;4;1;4;1;5;4;5;4;5;3;1;4;5;5;5;5;5;5;5;5;5;5;5;1;2;3;4;2;0;4;3;2;1;3;1;4;1;3;3;3;3;3;4;2;"supporter";"R_27BC7bSU0bTAX28";"no";"no";"Other.party";"18-29";"male";"Abitur";"yes";0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;4;1,5415455209724;1,04139882885137;FALSE
"36";"R_XHAThNI61JDsD2F";4;2;1;2;4;5;4;5;0;4;2;5;4;5;1;5;1;2;4;5;3;3;1;4;4;3;2;3;3;2;4;4;3;3;1;4;2;3;3;3;2;0;4;5;2;3;4;3;3;1;5;1;4;5;3;5;5;3;1;4;4;5;5;4;5;5;5;3;4;5;1;2;2;3;4;3;0;0;0;4;2;3;4;3;4;4;1;2;3;4;4;4;"supporter";"R_XHAThNI61JDsD2F";"no";"no";"Greens";"18-29";"female";"Abitur";"no";0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;5;1,45480784416837;1,27836949570107;FALSE
"37";"R_1InlnDxVYcVLqHY";6;2;1;1;7;1;4;5;0;0;1;1;4;4;4;5;0;3;4;5;4;1;0;3;4;5;1;1;0;5;5;4;3;3;2;2;3;3;2;5;0;0;4;4;1;3;4;2;3;1;1;1;4;2;4;2;4;4;1;2;5;0;5;5;4;5;5;3;5;5;4;2;2;0;0;2;0;0;0;0;1;4;4;0;0;0;0;1;0;0;1;2;"rejecter";"R_1InlnDxVYcVLqHY";"yes";"no";"Other.party";"40-49";"female";"Abitur";"no";0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1,86460832339013;1,6245697696056;FALSE
"38";"R_23eIHsGitSxzpy6";5;2;1;2;7;4;3;4;0;1;0;3;4;4;4;4;3;3;4;4;3;3;3;2;4;3;0;1;2;4;4;3;1;3;3;3;2;3;2;3;0;0;3;1;1;1;1;1;2;1;2;1;3;1;3;1;3;3;1;2;3;1;1;2;1;0;4;2;1;4;0;2;2;0;0;4;0;0;0;0;1;4;4;0;0;0;2;0;0;0;1;2;"rejecter";"R_23eIHsGitSxzpy6";"no";"no";"Other.party";"30-39";"female";"Abitur";"no";0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;4;1,44962257932538;-0,340204840043836;FALSE
"39";"R_12DM3f7rSv4CoUE";4;2;1;2;7;1;4;5;0;1;0;1;5;5;1;5;0;3;4;5;2;3;0;3;5;5;0;1;1;4;3;1;0;0;3;4;5;3;1;5;0;0;4;4;2;3;1;3;1;1;1;1;5;1;2;1;3;1;1;4;3;3;3;3;3;3;3;3;3;3;1;2;2;0;0;3;0;0;0;0;1;4;4;1;1;1;1;1;0;1;0;4;"rejecter";"R_12DM3f7rSv4CoUE";"no";"no";"Other.party";"18-29";"female";"Abitur";"no";0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1,70147248166169;-1,76833436196495;FALSE
"40";"R_0VOWMUd2EhVqgzn";6;2;1;2;6;2;4;5;0;3;0;2;5;5;4;5;0;5;5;5;1;3;2;5;5;2;0;1;2;3;5;5;2;1;0;5;4;2;5;3;1;1;4;4;5;5;5;4;4;5;4;4;5;4;5;5;4;4;4;4;3;5;5;5;5;5;5;3;5;5;5;2;1;3;4;3;3;0;3;4;0;3;4;4;4;4;3;4;3;3;4;4;"supporter";"R_0VOWMUd2EhVqgzn";"no";"yes";"The Left";"40-49";"female";"Abitur";"no";1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;2;1,57140249287285;-0,565126581791993;FALSE
"41";"R_NVVdKJdzg5HDxaF";5;2;1;1;7;1;4;4;1;0;1;5;4;4;5;5;1;4;4;5;2;2;0;4;5;5;0;1;3;5;5;5;3;2;5;5;2;4;3;3;0;0;5;1;1;1;3;1;1;1;1;1;2;1;1;1;1;2;1;1;1;1;3;1;1;1;1;1;2;1;1;3;2;0;0;0;0;0;0;0;2;3;4;0;0;0;0;0;0;0;0;4;"rejecter";"R_NVVdKJdzg5HDxaF";"yes";"no";"Other.party";"30-39";"female";"Abitur";"don't know";0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1,77604380919023;0,787568140327831;FALSE
"42";"R_9NbVKOiUGat6vBv";4;2;1;2;2;5;4;4;3;3;4;5;4;4;4;3;3;4;5;5;4;4;3;4;5;4;1;3;4;2;5;5;3;3;4;5;4;2;3;3;1;1;4;4;4;5;5;5;5;3;4;3;5;5;3;5;5;4;2;5;5;1;5;5;5;5;5;1;5;5;5;2;1;3;4;4;0;2;3;4;3;3;4;4;3;3;3;3;0;3;3;1;"supporter";"R_9NbVKOiUGat6vBv";"no";"yes";"CDU";"18-29";"female";"Abitur";"no";1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;5;1,28854790696678;1,4015623532806;FALSE
"43";"R_2zDeKQvbxGs8AXj";6;2;1;1;7;1;4;5;1;3;2;3;5;5;4;5;1;1;5;5;4;3;4;4;5;5;0;2;1;3;2;5;2;1;2;5;5;3;3;4;2;2;4;1;1;3;3;1;2;1;1;1;2;1;3;2;3;2;1;2;2;4;4;3;3;4;4;3;3;5;4;2;2;2;0;2;0;1;0;1;2;3;3;0;0;2;0;2;1;0;2;1;"rejecter";"R_2zDeKQvbxGs8AXj";"yes";"no";"Other.party";"40-49";"female";"Abitur";"no";0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1,54836911961569;0,500695395124144;FALSE
"44";"R_0kz84NCc4qdPxoB";6;1;1;2;6;1;1;5;0;0;1;1;5;5;1;5;0;0;5;5;1;1;0;3;5;4;0;0;0;3;3;5;0;0;0;4;4;3;0;5;0;0;5;2;3;3;4;3;4;2;2;3;5;3;5;5;4;2;2;2;5;5;5;5;5;5;5;5;5;5;5;1;2;1;0;3;0;0;0;2;1;1;4;1;0;0;1;2;2;2;2;0;"rejecter";"R_0kz84NCc4qdPxoB";"no";"no";"The Left";"40-49";"male";"Abitur";"yes";0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;1;1,98484649413456;-1,22482643274774;FALSE
"45";"R_3nfp4ET8thewoNH";4;2;1;2;5;3;4;5;0;3;3;4;4;5;4;4;4;3;5;5;3;3;1;3;5;2;1;4;2;2;2;5;2;2;0;5;1;3;2;3;1;1;5;5;4;5;5;2;5;4;5;4;5;5;4;5;5;5;2;5;5;5;5;5;5;5;5;5;5;5;5;2;2;1;4;3;3;1;4;4;3;4;4;4;4;4;4;1;3;4;4;4;"supporter";"R_3nfp4ET8thewoNH";"no";"no";"SPD";"18-29";"female";"Abitur";"no";0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;3;1,43034886556503;0,793017558334788;FALSE
"46";"R_1rq91ilOrgMrITI";4;1;2;1;2;5;4;2;0;3;4;5;4;3;4;3;5;3;3;2;4;1;0;4;3;5;3;5;1;1;4;3;4;3;3;5;0;4;4;5;4;2;5;4;1;4;4;5;3;1;4;3;4;4;3;5;5;4;1;3;5;5;5;5;5;5;5;5;5;5;5;2;1;3;3;1;0;1;4;4;2;2;4;3;4;4;0;4;4;3;4;3;"supporter";"R_1rq91ilOrgMrITI";"yes";"yes";"CDU";"18-29";"male";"Mittlere Reife";"no";1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;5;1,47186269907693;-1,64196615281218;FALSE
"47";"R_11ZxLCN459DPrKa";4;2;1;2;4;2;4;5;0;3;1;2;5;5;5;4;2;1;5;5;3;2;1;5;5;3;2;4;3;2;4;5;4;2;4;5;3;2;5;3;2;1;4;5;4;5;5;4;4;4;5;4;5;5;5;5;5;2;2;5;5;5;5;5;5;5;5;5;5;5;1;2;2;3;3;3;1;1;3;3;1;3;3;4;3;3;4;3;4;1;4;1;"supporter";"R_11ZxLCN459DPrKa";"no";"no";"Greens";"18-29";"female";"Abitur";"no";0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;2;1,45160010235011;-0,969830297226238;FALSE
"48";"R_3lEOiV2TJYpw1aV";4;2;2;2;2;5;5;5;4;4;4;5;4;4;4;4;4;4;5;5;5;5;4;4;5;4;1;4;3;3;5;5;5;2;2;4;3;4;3;4;5;1;4;4;4;5;5;5;4;2;5;3;5;5;5;5;5;5;2;5;5;5;5;5;5;5;5;4;5;5;4;2;1;3;4;4;2;0;3;4;4;3;4;4;4;4;4;4;0;4;4;4;"supporter";"R_3lEOiV2TJYpw1aV";"no";"yes";"CDU";"18-29";"female";"Mittlere Reife";"no";1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;5;1,15121727090036;0,358270315814386;FALSE
"49";"R_DtJgL9eNXdAZQjf";4;2;1;2;4;3;5;4;0;1;2;4;4;4;4;4;2;1;5;5;3;4;0;3;5;2;1;3;0;1;3;5;4;3;1;5;2;3;3;5;2;2;5;5;2;5;5;3;5;2;5;2;5;5;5;5;5;3;2;5;5;4;5;5;5;5;5;5;5;5;4;2;1;3;4;3;1;3;4;4;3;3;2;4;4;4;3;3;1;4;3;3;"supporter";"R_DtJgL9eNXdAZQjf";"no";"yes";"Greens";"18-29";"female";"Abitur";"no";1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;3;1,45987644774653;0,548915708961475;FALSE
"50";"R_XMtU3HMxNTXZQkx";4;2;1;2;5;3;4;4;0;3;2;2;4;5;3;5;0;2;4;5;3;3;0;4;5;3;3;3;0;1;3;5;2;1;0;2;3;3;2;5;2;0;5;5;3;5;5;3;5;2;5;4;5;5;5;5;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;2;1;4;4;0;1;0;3;4;2;3;4;4;3;4;4;4;3;3;4;4;"supporter";"R_XMtU3HMxNTXZQkx";"no";"yes";"SPD";"18-29";"female";"Abitur";"no";1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;3;1,60124019634151;1,8013904741843;FALSE
"51";"R_1Bws1O7ydukd4xb";5;2;1;1;6;5;4;4;1;1;4;4;5;5;4;5;1;4;5;5;2;3;0;3;5;5;0;2;3;5;4;5;5;3;1;5;0;5;3;5;0;0;5;2;1;2;4;1;3;1;1;1;4;1;3;2;3;3;1;1;5;5;5;5;5;5;5;1;5;5;3;2;2;0;0;2;0;2;0;0;0;3;4;0;0;0;0;0;0;0;2;1;"rejecter";"R_1Bws1O7ydukd4xb";"yes";"no";"The Left";"30-39";"female";"Abitur";"no";0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;5;1,94576492605015;-0,246732191857725;FALSE
"52";"R_1OSObyhHS8EFZHB";5;2;2;1;6;5;5;5;0;4;1;4;1;1;4;3;0;1;4;3;1;1;0;3;4;4;2;5;0;4;5;4;3;2;1;0;2;2;4;4;4;1;4;3;1;2;1;1;2;1;2;1;3;2;3;2;2;2;1;2;0;1;4;1;5;1;5;1;1;5;1;1;2;0;0;0;0;0;0;0;2;0;4;0;0;0;0;2;0;0;1;4;"rejecter";"R_1OSObyhHS8EFZHB";"yes";"no";"The Left";"30-39";"female";"Mittlere Reife";"yes";0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;5;1,66788538344923;-1,64942697397946;FALSE
"53";"R_27jUn1EWvFAr1YL";4;1;1;2;4;3;4;4;0;2;0;2;5;5;4;5;2;1;4;4;2;1;0;3;4;2;0;3;3;2;5;5;1;1;1;5;2;3;5;4;3;0;4;5;5;5;1;3;4;4;5;2;5;5;5;5;5;5;2;5;5;5;5;1;5;5;1;1;5;5;5;1;1;4;4;0;4;0;4;4;0;3;4;4;4;4;4;4;0;4;4;4;"supporter";"R_27jUn1EWvFAr1YL";"no";"yes";"Greens";"18-29";"male";"Abitur";"yes";1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;3;1,72939886219327;-1,50551609859223;FALSE
"54";"R_27wIXrrzPiUUHyb";7;2;1;2;6;3;4;4;0;2;3;3;4;5;5;4;2;4;4;5;4;2;1;3;4;3;1;4;3;3;2;4;3;1;3;3;3;3;4;4;2;1;4;3;2;3;3;2;3;2;3;3;4;2;3;3;4;2;2;4;2;3;3;2;2;3;4;1;3;4;3;2;1;1;1;4;0;3;3;3;3;3;1;3;3;2;2;1;3;3;2;1;"supporter";"R_27wIXrrzPiUUHyb";"no";"yes";"The Left";"50-59";"female";"Abitur";"no";1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;3;1,10934071999836;0,880536432459939;FALSE
"55";"R_2Y3vNuGVruQqZXh";8;1;1;2;6;4;0;2;0;0;2;4;2;4;4;2;0;4;5;4;3;5;0;5;5;2;2;3;4;1;5;5;3;2;2;5;3;1;4;4;1;0;5;2;4;4;4;2;4;2;2;4;4;2;5;4;5;4;2;4;4;3;4;4;4;4;5;3;4;5;1;2;1;0;0;4;0;0;4;4;3;1;4;3;4;4;3;3;4;3;4;1;"supporter";"R_2Y3vNuGVruQqZXh";"no";"yes";"The Left";"60+";"male";"Abitur";"no";1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;4;1,57918728235385;-1,26932201564866;FALSE
"56";"R_1OwpihA6VgJE8oZ";4;2;1;2;4;2;5;5;0;1;1;4;5;5;1;5;1;2;5;5;1;1;1;5;5;0;0;1;1;1;3;3;0;2;3;4;2;2;2;5;0;0;4;3;1;3;3;3;4;1;3;2;4;4;5;2;4;3;1;5;4;3;4;4;4;4;4;3;4;4;3;1;2;1;3;3;0;3;3;3;1;1;4;3;1;3;2;3;4;3;4;1;"supporter";"R_1OwpihA6VgJE8oZ";"no";"no";"Greens";"18-29";"female";"Abitur";"yes";0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;2;1,56275313497432;-0,416583291815337;FALSE
